id_,label,filename,x1,y1,x2,y2,pose,truncated,occluded,difficult
3517,with_mask,maksssksksss721.xml,102,200,200,330,Unspecified,0,0,0
3518,with_mask,maksssksksss171.xml,207,122,361,291,Unspecified,0,0,0
3519,without_mask,maksssksksss189.xml,124,48,143,96,Unspecified,0,0,0
3520,without_mask,maksssksksss189.xml,201,89,235,121,Unspecified,0,0,0
3521,with_mask,maksssksksss189.xml,226,15,271,66,Unspecified,0,0,0
3522,with_mask,maksssksksss225.xml,116,207,222,354,Unspecified,0,0,0
3523,with_mask,maksssksksss433.xml,132,191,222,323,Unspecified,0,0,0
3524,with_mask,maksssksksss451.xml,11,1,33,13,Unspecified,0,0,0
3525,with_mask,maksssksksss451.xml,120,7,141,28,Unspecified,0,0,0
3526,with_mask,maksssksksss451.xml,93,36,114,59,Unspecified,0,0,0
3527,without_mask,maksssksksss451.xml,161,9,179,28,Unspecified,0,0,0
3528,with_mask,maksssksksss451.xml,126,37,152,67,Unspecified,0,0,0
3529,with_mask,maksssksksss451.xml,2,149,50,233,Unspecified,0,0,0
3530,without_mask,maksssksksss451.xml,230,48,244,67,Unspecified,0,0,0
3531,without_mask,maksssksksss451.xml,210,61,233,84,Unspecified,0,0,0
3532,with_mask,maksssksksss451.xml,184,99,213,131,Unspecified,0,0,0
3533,with_mask,maksssksksss451.xml,265,25,287,52,Unspecified,0,0,0
3534,with_mask,maksssksksss451.xml,323,43,341,66,Unspecified,0,0,0
3535,with_mask,maksssksksss451.xml,298,117,327,145,Unspecified,0,0,0
3536,with_mask,maksssksksss451.xml,363,86,386,108,Unspecified,0,0,0
3537,with_mask,maksssksksss249.xml,168,65,234,139,Unspecified,0,0,0
3538,without_mask,maksssksksss249.xml,309,119,368,191,Unspecified,0,0,0
3539,without_mask,maksssksksss249.xml,223,89,266,146,Unspecified,0,0,0
3540,with_mask,maksssksksss362.xml,61,117,167,222,Unspecified,0,0,0
3541,with_mask,maksssksksss362.xml,175,127,258,214,Unspecified,0,0,0
3542,with_mask,maksssksksss362.xml,258,90,338,180,Unspecified,0,0,0
3543,without_mask,maksssksksss248.xml,126,186,185,295,Unspecified,0,0,0
3544,with_mask,maksssksksss116.xml,116,88,150,122,Unspecified,0,0,0
3545,with_mask,maksssksksss116.xml,160,79,193,118,Unspecified,0,0,0
3546,with_mask,maksssksksss116.xml,235,43,272,87,Unspecified,0,0,0
3547,with_mask,maksssksksss116.xml,304,68,336,102,Unspecified,0,0,0
3548,with_mask,maksssksksss116.xml,379,61,399,96,Unspecified,0,0,0
3549,with_mask,maksssksksss644.xml,52,198,172,337,Unspecified,0,0,0
3550,with_mask,maksssksksss356.xml,113,178,218,302,Unspecified,0,0,0
3551,mask_weared_incorrect,maksssksksss9.xml,148,75,201,133,Unspecified,0,0,0
3552,without_mask,maksssksksss9.xml,27,78,56,106,Unspecified,0,0,0
3553,with_mask,maksssksksss663.xml,69,194,152,302,Unspecified,0,0,0
3554,with_mask,maksssksksss691.xml,316,105,360,134,Unspecified,0,0,0
3555,with_mask,maksssksksss691.xml,258,75,287,110,Unspecified,0,0,0
3556,with_mask,maksssksksss691.xml,232,74,261,105,Unspecified,0,0,0
3557,with_mask,maksssksksss691.xml,204,64,232,93,Unspecified,0,0,0
3558,with_mask,maksssksksss691.xml,163,66,188,94,Unspecified,0,0,0
3559,with_mask,maksssksksss691.xml,152,62,166,89,Unspecified,0,0,0
3560,with_mask,maksssksksss691.xml,138,67,152,90,Unspecified,0,0,0
3561,with_mask,maksssksksss691.xml,112,43,134,67,Unspecified,0,0,0
3562,with_mask,maksssksksss691.xml,94,56,116,78,Unspecified,0,0,0
3563,with_mask,maksssksksss691.xml,42,64,55,79,Unspecified,0,0,0
3564,with_mask,maksssksksss691.xml,3,54,18,72,Unspecified,0,0,0
3565,with_mask,maksssksksss820.xml,178,58,247,142,Unspecified,0,0,0
3566,with_mask,maksssksksss608.xml,109,139,218,271,Unspecified,0,0,0
3567,with_mask,maksssksksss765.xml,56,196,156,314,Unspecified,0,0,0
3568,with_mask,maksssksksss134.xml,92,19,117,50,Unspecified,0,0,0
3569,without_mask,maksssksksss134.xml,156,22,177,48,Unspecified,0,0,0
3570,with_mask,maksssksksss134.xml,179,24,197,47,Unspecified,0,0,0
3571,with_mask,maksssksksss134.xml,183,74,205,100,Unspecified,0,0,0
3572,with_mask,maksssksksss134.xml,269,70,285,89,Unspecified,0,0,0
3573,without_mask,maksssksksss134.xml,343,15,359,34,Unspecified,0,0,0
3574,with_mask,maksssksksss134.xml,302,43,318,59,Unspecified,0,0,0
3575,without_mask,maksssksksss618.xml,118,171,212,297,Unspecified,0,0,0
3576,with_mask,maksssksksss378.xml,112,90,158,132,Unspecified,0,0,0
3577,with_mask,maksssksksss378.xml,237,61,285,103,Unspecified,0,0,0
3578,with_mask,maksssksksss157.xml,22,78,43,98,Unspecified,0,0,0
3579,without_mask,maksssksksss157.xml,84,61,111,95,Unspecified,0,0,0
3580,with_mask,maksssksksss157.xml,144,78,173,119,Unspecified,0,0,0
3581,with_mask,maksssksksss157.xml,193,71,217,97,Unspecified,0,0,0
3582,with_mask,maksssksksss157.xml,225,43,259,80,Unspecified,0,0,0
3583,with_mask,maksssksksss157.xml,297,62,316,86,Unspecified,0,0,0
3584,with_mask,maksssksksss157.xml,320,40,352,74,Unspecified,0,0,0
3585,with_mask,maksssksksss157.xml,368,75,395,104,Unspecified,0,0,0
3586,with_mask,maksssksksss270.xml,69,86,103,119,Unspecified,0,0,0
3587,with_mask,maksssksksss270.xml,171,85,208,123,Unspecified,0,0,0
3588,with_mask,maksssksksss270.xml,250,33,287,70,Unspecified,0,0,0
3589,without_mask,maksssksksss270.xml,105,69,126,91,Unspecified,0,0,0
3590,without_mask,maksssksksss270.xml,214,79,228,97,Unspecified,0,0,0
3591,without_mask,maksssksksss270.xml,354,79,364,94,Unspecified,0,0,0
3592,with_mask,maksssksksss566.xml,101,76,128,101,Unspecified,0,0,0
3593,mask_weared_incorrect,maksssksksss566.xml,237,73,255,89,Unspecified,0,0,0
3594,with_mask,maksssksksss566.xml,195,70,210,103,Unspecified,0,0,0
3595,with_mask,maksssksksss566.xml,267,74,290,99,Unspecified,0,0,0
3596,with_mask,maksssksksss566.xml,13,82,25,92,Unspecified,0,0,0
3597,with_mask,maksssksksss566.xml,37,87,48,100,Unspecified,0,0,0
3598,with_mask,maksssksksss566.xml,1,87,14,99,Unspecified,0,0,0
3599,with_mask,maksssksksss630.xml,92,233,151,338,Unspecified,0,0,0
3600,with_mask,maksssksksss279.xml,290,80,341,135,Unspecified,0,0,0
3601,without_mask,maksssksksss279.xml,48,237,79,266,Unspecified,0,0,0
3602,without_mask,maksssksksss279.xml,117,248,147,266,Unspecified,0,0,0
3603,with_mask,maksssksksss814.xml,114,262,207,379,Unspecified,0,0,0
3604,with_mask,maksssksksss643.xml,131,126,277,284,Unspecified,0,0,0
3605,with_mask,maksssksksss82.xml,7,53,27,75,Unspecified,0,0,0
3606,with_mask,maksssksksss82.xml,57,67,79,89,Unspecified,0,0,0
3607,with_mask,maksssksksss82.xml,149,45,172,72,Unspecified,0,0,0
3608,with_mask,maksssksksss82.xml,192,36,215,65,Unspecified,0,0,0
3609,with_mask,maksssksksss82.xml,241,74,262,97,Unspecified,0,0,0
3610,with_mask,maksssksksss82.xml,331,58,354,88,Unspecified,0,0,0
3611,with_mask,maksssksksss505.xml,60,107,170,218,Unspecified,0,0,0
3612,with_mask,maksssksksss622.xml,138,66,171,99,Unspecified,0,0,0
3613,with_mask,maksssksksss622.xml,267,59,299,86,Unspecified,0,0,0
3614,with_mask,maksssksksss622.xml,322,76,342,100,Unspecified,0,0,0
3615,with_mask,maksssksksss622.xml,352,62,380,94,Unspecified,0,0,0
3616,with_mask,maksssksksss622.xml,377,83,394,102,Unspecified,0,0,0
3617,with_mask,maksssksksss719.xml,25,86,40,104,Unspecified,0,0,0
3618,with_mask,maksssksksss719.xml,52,86,80,108,Unspecified,0,0,0
3619,with_mask,maksssksksss719.xml,151,81,171,108,Unspecified,0,0,0
3620,without_mask,maksssksksss719.xml,177,110,186,120,Unspecified,0,0,0
3621,with_mask,maksssksksss719.xml,212,106,218,114,Unspecified,0,0,0
3622,with_mask,maksssksksss719.xml,229,81,259,111,Unspecified,0,0,0
3623,with_mask,maksssksksss719.xml,307,61,343,103,Unspecified,0,0,0
3624,with_mask,maksssksksss719.xml,218,118,225,125,Unspecified,0,0,0
3625,with_mask,maksssksksss719.xml,373,114,383,123,Unspecified,0,0,0
3626,with_mask,maksssksksss483.xml,115,47,157,87,Unspecified,0,0,0
3627,with_mask,maksssksksss483.xml,186,90,231,130,Unspecified,0,0,0
3628,with_mask,maksssksksss483.xml,307,42,347,84,Unspecified,0,0,0
3629,without_mask,maksssksksss483.xml,69,64,89,81,Unspecified,0,0,0
3630,with_mask,maksssksksss33.xml,114,47,143,75,Unspecified,0,0,0
3631,with_mask,maksssksksss603.xml,49,11,55,17,Unspecified,0,0,0
3632,with_mask,maksssksksss603.xml,32,52,40,60,Unspecified,0,0,0
3633,without_mask,maksssksksss603.xml,52,76,61,86,Unspecified,0,0,0
3634,with_mask,maksssksksss603.xml,47,98,58,109,Unspecified,0,0,0
3635,with_mask,maksssksksss603.xml,68,100,75,111,Unspecified,0,0,0
3636,with_mask,maksssksksss603.xml,2,129,12,140,Unspecified,0,0,0
3637,with_mask,maksssksksss603.xml,24,125,34,134,Unspecified,0,0,0
3638,with_mask,maksssksksss603.xml,47,127,59,138,Unspecified,0,0,0
3639,without_mask,maksssksksss603.xml,40,154,51,165,Unspecified,0,0,0
3640,with_mask,maksssksksss603.xml,25,192,36,201,Unspecified,0,0,0
3641,without_mask,maksssksksss603.xml,60,171,69,182,Unspecified,0,0,0
3642,with_mask,maksssksksss603.xml,142,2,149,9,Unspecified,0,0,0
3643,with_mask,maksssksksss603.xml,137,12,146,21,Unspecified,0,0,0
3644,with_mask,maksssksksss603.xml,124,23,130,30,Unspecified,0,0,0
3645,with_mask,maksssksksss603.xml,118,30,124,38,Unspecified,0,0,0
3646,with_mask,maksssksksss603.xml,103,38,111,46,Unspecified,0,0,0
3647,with_mask,maksssksksss603.xml,95,64,102,70,Unspecified,0,0,0
3648,without_mask,maksssksksss603.xml,82,67,89,73,Unspecified,0,0,0
3649,with_mask,maksssksksss603.xml,86,76,93,83,Unspecified,0,0,0
3650,without_mask,maksssksksss603.xml,103,77,111,85,Unspecified,0,0,0
3651,with_mask,maksssksksss603.xml,102,108,110,117,Unspecified,0,0,0
3652,without_mask,maksssksksss603.xml,111,122,118,130,Unspecified,0,0,0
3653,mask_weared_incorrect,maksssksksss603.xml,111,151,122,163,Unspecified,0,0,0
3654,with_mask,maksssksksss603.xml,99,165,111,177,Unspecified,0,0,0
3655,with_mask,maksssksksss603.xml,124,210,137,224,Unspecified,0,0,0
3656,with_mask,maksssksksss603.xml,91,257,106,272,Unspecified,0,0,0
3657,with_mask,maksssksksss603.xml,180,3,184,8,Unspecified,0,0,0
3658,with_mask,maksssksksss603.xml,165,13,171,20,Unspecified,0,0,0
3659,with_mask,maksssksksss603.xml,154,17,161,23,Unspecified,0,0,0
3660,without_mask,maksssksksss603.xml,159,30,164,37,Unspecified,0,0,0
3661,with_mask,maksssksksss603.xml,169,26,177,35,Unspecified,0,0,0
3662,with_mask,maksssksksss603.xml,127,55,134,62,Unspecified,0,0,0
3663,with_mask,maksssksksss603.xml,156,54,163,62,Unspecified,0,0,0
3664,without_mask,maksssksksss603.xml,135,63,143,72,Unspecified,0,0,0
3665,without_mask,maksssksksss603.xml,117,72,124,80,Unspecified,0,0,0
3666,with_mask,maksssksksss603.xml,143,78,152,87,Unspecified,0,0,0
3667,with_mask,maksssksksss603.xml,133,100,142,107,Unspecified,0,0,0
3668,with_mask,maksssksksss603.xml,178,87,186,96,Unspecified,0,0,0
3669,with_mask,maksssksksss603.xml,164,100,174,108,Unspecified,0,0,0
3670,with_mask,maksssksksss603.xml,139,124,147,134,Unspecified,0,0,0
3671,with_mask,maksssksksss603.xml,169,116,178,126,Unspecified,0,0,0
3672,with_mask,maksssksksss603.xml,146,168,156,180,Unspecified,0,0,0
3673,with_mask,maksssksksss603.xml,148,189,158,201,Unspecified,0,0,0
3674,with_mask,maksssksksss603.xml,159,192,170,205,Unspecified,0,0,0
3675,with_mask,maksssksksss603.xml,158,254,173,269,Unspecified,0,0,0
3676,with_mask,maksssksksss603.xml,182,216,189,226,Unspecified,0,0,0
3677,with_mask,maksssksksss603.xml,183,159,194,170,Unspecified,0,0,0
3678,with_mask,maksssksksss603.xml,177,149,188,157,Unspecified,0,0,0
3679,with_mask,maksssksksss603.xml,189,17,194,23,Unspecified,0,0,0
3680,with_mask,maksssksksss603.xml,216,7,221,13,Unspecified,0,0,0
3681,with_mask,maksssksksss603.xml,202,21,207,24,Unspecified,0,0,0
3682,with_mask,maksssksksss603.xml,213,27,220,34,Unspecified,0,0,0
3683,with_mask,maksssksksss603.xml,227,15,233,22,Unspecified,0,0,0
3684,with_mask,maksssksksss603.xml,196,36,203,44,Unspecified,0,0,0
3685,with_mask,maksssksksss603.xml,212,54,216,59,Unspecified,0,0,0
3686,with_mask,maksssksksss603.xml,199,64,208,71,Unspecified,0,0,0
3687,with_mask,maksssksksss603.xml,221,80,229,88,Unspecified,0,0,0
3688,with_mask,maksssksksss603.xml,191,97,199,107,Unspecified,0,0,0
3689,with_mask,maksssksksss603.xml,219,94,227,102,Unspecified,0,0,0
3690,with_mask,maksssksksss603.xml,211,100,220,111,Unspecified,0,0,0
3691,with_mask,maksssksksss603.xml,195,123,203,132,Unspecified,0,0,0
3692,with_mask,maksssksksss603.xml,249,1,255,6,Unspecified,0,0,0
3693,with_mask,maksssksksss603.xml,254,22,260,29,Unspecified,0,0,0
3694,with_mask,maksssksksss603.xml,265,17,270,23,Unspecified,0,0,0
3695,with_mask,maksssksksss603.xml,276,22,280,28,Unspecified,0,0,0
3696,with_mask,maksssksksss603.xml,279,23,285,30,Unspecified,0,0,0
3697,without_mask,maksssksksss603.xml,269,36,274,42,Unspecified,0,0,0
3698,with_mask,maksssksksss603.xml,292,27,298,35,Unspecified,0,0,0
3699,without_mask,maksssksksss603.xml,293,37,299,44,Unspecified,0,0,0
3700,with_mask,maksssksksss603.xml,281,54,288,61,Unspecified,0,0,0
3701,without_mask,maksssksksss603.xml,255,45,262,51,Unspecified,0,0,0
3702,mask_weared_incorrect,maksssksksss603.xml,246,49,254,57,Unspecified,0,0,0
3703,with_mask,maksssksksss603.xml,251,80,259,87,Unspecified,0,0,0
3704,with_mask,maksssksksss603.xml,238,106,247,115,Unspecified,0,0,0
3705,with_mask,maksssksksss603.xml,265,104,273,112,Unspecified,0,0,0
3706,with_mask,maksssksksss603.xml,234,142,245,151,Unspecified,0,0,0
3707,with_mask,maksssksksss603.xml,236,206,249,219,Unspecified,0,0,0
3708,with_mask,maksssksksss603.xml,213,236,227,250,Unspecified,0,0,0
3709,with_mask,maksssksksss603.xml,253,225,266,238,Unspecified,0,0,0
3710,with_mask,maksssksksss603.xml,304,1,311,7,Unspecified,0,0,0
3711,with_mask,maksssksksss603.xml,326,18,332,26,Unspecified,0,0,0
3712,without_mask,maksssksksss603.xml,334,23,339,29,Unspecified,0,0,0
3713,with_mask,maksssksksss603.xml,327,37,332,44,Unspecified,0,0,0
3714,with_mask,maksssksksss603.xml,328,45,335,52,Unspecified,0,0,0
3715,with_mask,maksssksksss603.xml,307,63,315,72,Unspecified,0,0,0
3716,with_mask,maksssksksss603.xml,325,82,332,90,Unspecified,0,0,0
3717,with_mask,maksssksksss603.xml,275,114,284,124,Unspecified,0,0,0
3718,with_mask,maksssksksss603.xml,289,108,298,117,Unspecified,0,0,0
3719,with_mask,maksssksksss603.xml,283,125,293,134,Unspecified,0,0,0
3720,with_mask,maksssksksss603.xml,287,145,296,156,Unspecified,0,0,0
3721,with_mask,maksssksksss603.xml,275,149,286,161,Unspecified,0,0,0
3722,with_mask,maksssksksss603.xml,297,248,311,263,Unspecified,0,0,0
3723,with_mask,maksssksksss603.xml,354,267,370,278,Unspecified,0,0,0
3724,with_mask,maksssksksss603.xml,380,270,395,278,Unspecified,0,0,0
3725,with_mask,maksssksksss603.xml,358,219,371,231,Unspecified,0,0,0
3726,with_mask,maksssksksss603.xml,372,212,383,226,Unspecified,0,0,0
3727,with_mask,maksssksksss603.xml,373,163,384,175,Unspecified,0,0,0
3728,with_mask,maksssksksss603.xml,373,144,384,155,Unspecified,0,0,0
3729,with_mask,maksssksksss603.xml,397,132,401,142,Unspecified,0,0,0
3730,with_mask,maksssksksss603.xml,356,131,364,136,Unspecified,0,0,0
3731,with_mask,maksssksksss603.xml,362,117,371,127,Unspecified,0,0,0
3732,with_mask,maksssksksss603.xml,349,100,358,110,Unspecified,0,0,0
3733,with_mask,maksssksksss603.xml,367,85,375,95,Unspecified,0,0,0
3734,with_mask,maksssksksss603.xml,345,86,354,95,Unspecified,0,0,0
3735,with_mask,maksssksksss603.xml,338,75,345,84,Unspecified,0,0,0
3736,with_mask,maksssksksss603.xml,362,74,367,80,Unspecified,0,0,0
3737,with_mask,maksssksksss603.xml,339,59,347,67,Unspecified,0,0,0
3738,with_mask,maksssksksss603.xml,346,44,352,51,Unspecified,0,0,0
3739,with_mask,maksssksksss603.xml,383,48,388,55,Unspecified,0,0,0
3740,with_mask,maksssksksss603.xml,391,27,397,34,Unspecified,0,0,0
3741,with_mask,maksssksksss603.xml,356,18,362,24,Unspecified,0,0,0
3742,with_mask,maksssksksss603.xml,346,9,351,16,Unspecified,0,0,0
3743,with_mask,maksssksksss603.xml,370,13,376,18,Unspecified,0,0,0
3744,without_mask,maksssksksss603.xml,382,6,386,12,Unspecified,0,0,0
3745,without_mask,maksssksksss603.xml,396,18,401,23,Unspecified,0,0,0
3746,with_mask,maksssksksss175.xml,113,61,174,122,Unspecified,0,0,0
3747,with_mask,maksssksksss175.xml,195,50,228,112,Unspecified,0,0,0
3748,with_mask,maksssksksss64.xml,99,44,116,64,Unspecified,0,0,0
3749,with_mask,maksssksksss64.xml,151,41,171,61,Unspecified,0,0,0
3750,with_mask,maksssksksss64.xml,306,21,326,42,Unspecified,0,0,0
3751,with_mask,maksssksksss64.xml,354,32,357,38,Unspecified,0,0,0
3752,without_mask,maksssksksss64.xml,275,32,277,35,Unspecified,0,0,0
3753,with_mask,maksssksksss64.xml,243,34,246,37,Unspecified,0,0,0
3754,with_mask,maksssksksss64.xml,207,38,208,40,Unspecified,0,0,0
3755,with_mask,maksssksksss64.xml,216,37,218,39,Unspecified,0,0,0
3756,with_mask,maksssksksss64.xml,217,36,219,39,Unspecified,0,0,0
3757,with_mask,maksssksksss64.xml,226,35,227,37,Unspecified,0,0,0
3758,with_mask,maksssksksss64.xml,230,36,231,38,Unspecified,0,0,0
3759,with_mask,maksssksksss723.xml,117,153,162,200,Unspecified,0,0,0
3760,with_mask,maksssksksss723.xml,204,20,221,41,Unspecified,0,0,0
3761,without_mask,maksssksksss723.xml,282,17,307,40,Unspecified,0,0,0
3762,with_mask,maksssksksss723.xml,243,74,264,98,Unspecified,0,0,0
3763,without_mask,maksssksksss723.xml,110,11,117,19,Unspecified,0,0,0
3764,without_mask,maksssksksss723.xml,131,14,138,22,Unspecified,0,0,0
3765,without_mask,maksssksksss723.xml,166,8,174,15,Unspecified,0,0,0
3766,with_mask,maksssksksss723.xml,322,38,333,47,Unspecified,0,0,0
3767,with_mask,maksssksksss723.xml,269,10,278,20,Unspecified,0,0,0
3768,without_mask,maksssksksss723.xml,233,6,240,16,Unspecified,0,0,0
3769,without_mask,maksssksksss723.xml,245,1,250,7,Unspecified,0,0,0
3770,with_mask,maksssksksss723.xml,145,21,154,32,Unspecified,0,0,0
3771,with_mask,maksssksksss723.xml,141,30,156,53,Unspecified,0,0,0
3772,with_mask,maksssksksss569.xml,161,97,197,149,Unspecified,0,0,0
3773,with_mask,maksssksksss564.xml,63,85,94,118,Unspecified,0,0,0
3774,without_mask,maksssksksss564.xml,129,106,185,172,Unspecified,0,0,0
3775,with_mask,maksssksksss564.xml,25,64,49,91,Unspecified,0,0,0
3776,mask_weared_incorrect,maksssksksss564.xml,58,29,76,52,Unspecified,0,0,0
3777,without_mask,maksssksksss564.xml,78,65,100,85,Unspecified,0,0,0
3778,with_mask,maksssksksss564.xml,103,50,124,68,Unspecified,0,0,0
3779,with_mask,maksssksksss564.xml,128,45,152,64,Unspecified,0,0,0
3780,with_mask,maksssksksss564.xml,161,56,181,74,Unspecified,0,0,0
3781,with_mask,maksssksksss564.xml,178,69,201,93,Unspecified,0,0,0
3782,with_mask,maksssksksss564.xml,206,74,233,93,Unspecified,0,0,0
3783,without_mask,maksssksksss564.xml,179,31,193,47,Unspecified,0,0,0
3784,with_mask,maksssksksss564.xml,148,18,157,27,Unspecified,0,0,0
3785,with_mask,maksssksksss564.xml,182,14,192,24,Unspecified,0,0,0
3786,with_mask,maksssksksss564.xml,252,86,289,121,Unspecified,0,0,0
3787,with_mask,maksssksksss564.xml,45,37,60,56,Unspecified,0,0,0
3788,with_mask,maksssksksss564.xml,98,34,116,49,Unspecified,0,0,0
3789,with_mask,maksssksksss564.xml,228,10,234,17,Unspecified,0,0,0
3790,with_mask,maksssksksss564.xml,306,183,333,225,Unspecified,0,0,0
3791,with_mask,maksssksksss564.xml,319,103,354,142,Unspecified,0,0,0
3792,with_mask,maksssksksss564.xml,317,54,344,77,Unspecified,0,0,0
3793,with_mask,maksssksksss564.xml,320,86,335,107,Unspecified,0,0,0
3794,with_mask,maksssksksss564.xml,303,36,320,59,Unspecified,0,0,0
3795,with_mask,maksssksksss564.xml,342,32,355,47,Unspecified,0,0,0
3796,with_mask,maksssksksss731.xml,93,136,136,181,Unspecified,0,0,0
3797,with_mask,maksssksksss731.xml,248,93,309,163,Unspecified,0,0,0
3798,with_mask,maksssksksss86.xml,22,121,77,181,Unspecified,0,0,0
3799,with_mask,maksssksksss86.xml,231,76,290,144,Unspecified,0,0,0
3800,without_mask,maksssksksss86.xml,335,135,395,198,Unspecified,0,0,0
3801,without_mask,maksssksksss86.xml,78,105,111,149,Unspecified,0,0,0
3802,with_mask,maksssksksss393.xml,44,88,161,206,Unspecified,0,0,0
3803,with_mask,maksssksksss393.xml,241,261,365,390,Unspecified,0,0,0
3804,with_mask,maksssksksss40.xml,65,87,106,134,Unspecified,0,0,0
3805,with_mask,maksssksksss40.xml,203,75,232,114,Unspecified,0,0,0
3806,with_mask,maksssksksss40.xml,258,77,297,123,Unspecified,0,0,0
3807,without_mask,maksssksksss40.xml,367,80,394,112,Unspecified,0,0,0
3808,with_mask,maksssksksss744.xml,83,81,112,113,Unspecified,0,0,0
3809,with_mask,maksssksksss744.xml,133,73,139,81,Unspecified,0,0,0
3810,with_mask,maksssksksss232.xml,45,86,72,109,Unspecified,0,0,0
3811,with_mask,maksssksksss232.xml,115,74,130,92,Unspecified,0,0,0
3812,with_mask,maksssksksss232.xml,161,79,177,93,Unspecified,0,0,0
3813,with_mask,maksssksksss232.xml,222,78,233,92,Unspecified,0,0,0
3814,with_mask,maksssksksss232.xml,238,83,247,95,Unspecified,0,0,0
3815,with_mask,maksssksksss445.xml,17,104,55,137,Unspecified,0,0,0
3816,with_mask,maksssksksss445.xml,52,78,86,111,Unspecified,0,0,0
3817,mask_weared_incorrect,maksssksksss445.xml,72,56,101,93,Unspecified,0,0,0
3818,with_mask,maksssksksss445.xml,142,73,177,108,Unspecified,0,0,0
3819,with_mask,maksssksksss445.xml,180,56,210,90,Unspecified,0,0,0
3820,with_mask,maksssksksss445.xml,240,68,264,96,Unspecified,0,0,0
3821,with_mask,maksssksksss445.xml,267,62,298,97,Unspecified,0,0,0
3822,with_mask,maksssksksss445.xml,332,34,350,61,Unspecified,0,0,0
3823,with_mask,maksssksksss445.xml,377,39,396,62,Unspecified,0,0,0
